Obs	Year	Month	Day	Latitude	Longitude	ZonWinds	MerWinds	Humidity	AirTemp	SSTemp
41550	92	3	8	2.02	-110.08	-3.4	-5.6	82.8	28.02	27.39
41551	92	3	9	2.03	-110.07	-1.9	-2.1	92.6	26.21	27.5
41552	92	3	10	2.03	-110.1	-2.8	-3.1	85.5	27.47	27.83
41553	92	3	11	2.03	-110.09	-0.5	-0.4	84	27.71	28.24
41554	92	3	12	2.03	-110.09	-2.8	-0.2	89.5	26.32	28.26
41555	92	3	13	2.03	-110.09	-3.3	0.1	83.2	27.67	27.92
41556	92	3	14	2.02	-110.08	-5	-2.1	85.5	27.47	27.87
41557	92	3	15	2.01	-110.08	-5	-1.9	82.4	28.34	27.99
41558	92	3	16	2.02	-110.08	-4.8	-3.5	84.4	28.34	28.15
41559	92	3	17	2.04	-110.09	-4.5	-1.6	86.3	27.86	28.26
41560	92	3	18	2.03	-110.09	-2.4	-1.6	85.9	27.71	28.68
41561	92	3	19	2.03	-110.08	-3.8	-1.7	84	28.1	28.7
41562	92	3	20	2.03	-110.09	-1.2	2.5	82.4	28.1	28.76
41563	92	3	21	2.03	-110.09	-1.9	3.8	84.4	27.71	28.65
41564	92	3	22	2.04	-110.08	-0.8	1.3	82.8	27.67	28.57
41565	92	3	23	2.03	-110.08	0.6	-0.3	84	27.51	28.69
41566	92	3	24	2.03	-110.07	-1	0.4	80.5	28.26	28.66
41567	92	3	25	2.03	-110.09	-1.1	2	83.2	27.86	28.69
41568	92	3	26	2.02	-110.09	0	1.4	80.1	28.22	28.89
41569	92	3	27	2.02	-110.08	-0.2	0.3	78.5	28.38	29.2
41570	92	3	28	2.02	-110.09	0.9	0.3	80.5	28.02	29.33
41571	92	3	29	2.02	-110.09	-1.4	1	83.2	27.47	29.02
41572	92	3	30	2.02	-110.09	-1.8	-1.5	78.9	28.46	29.14
41573	92	3	31	2.03	-110.08	-3.1	-1.3	80.5	28.42	29.16
41574	92	4	1	2.03	-110.08	-5.6	1.3	78.9	28.97	29.09
41575	92	4	2	2.03	-110.08	-4.2	3	81.6	28.77	28.82
41576	92	4	3	2.03	-110.09	-2.1	0.5	82	27.75	28.62
41577	92	4	4	2.02	-110.09	-2.7	1.4	77.3	28.38	28.75
41578	92	4	5	2.03	-110.08	-3.1	0.5	80.9	28.18	28.62
41579	92	4	6	2.02	-110.08	-5.9	-0.4	82.4	28.69	28.54
41580	92	4	7	2.03	-110.08	-6.4	2	82.4	28.73	28.36
41581	92	4	8	2.03	-110.09	-4.6	3.8	85.2	28.26	28.22
41582	92	4	9	2.02	-110.08	0.5	-1.9	88.7	26.8	28.16
41583	92	4	10	2.03	-110.08	1.2	-0.4	81.3	28.38	28.28
41584	92	4	11	2.02	-110.09	0.1	1.6	80.5	28.14	28.49
41585	92	4	12	2.04	-110.08	-0.4	1.5	79.3	28.58	28.78
41586	92	4	13	2.02	-110.08	-2	-2.6	81.3	28.3	28.98
41587	92	4	14	2.02	-110.09	-2.8	-0.3	82	28.5	28.91
41588	92	4	15	2.02	-110.09	-1	2.3	85.2	27.59	28.95
41589	92	4	16	2.02	-110.08	-3.6	0.8	81.3	28.14	29.09
41590	92	4	17	2.02	-110.09	-2.8	2.2	79.7	27.98	29.18
41591	92	4	18	2.03	-110.09	-4.7	3.1	73.4	28.97	29.14
41592	92	4	19	2.03	-110.08	-3.5	2.7	73	28.73	29.18
41593	92	4	20	2.03	-110.09	-3.3	1.1	77	28.73	29.2
41594	92	4	21	2.02	-110.08	-3.2	0.5	78.9	28.65	29.18
41595	92	4	22	2.03	-110.09	-3	0.7	79.7	28.81	29.03
41596	92	4	23	2.03	-110.09	-3.6	1.9	84.4	28.26	28.67
41597	92	4	24	2.03	-110.08	-2.7	0.6	84.8	27.11	28.44
41598	92	4	25	2.02	-110.08	-0.2	1.1	80.5	28.42	28.87
41599	92	4	26	2.03	-110.08	-0.5	-0.2	79.7	28.54	29.09
41600	92	4	27	2.02	-110.09	-2.8	0.6	76.2	28.93	29.44
41601	92	4	28	2.03	-110.09	-2.1	2.9	78.9	28.93	29.1
41602	92	4	29	2.03	-110.08	-1.4	3.3	84.8	27.79	28.77
41603	92	4	30	2.03	-110.08	-0.3	4.5	80.1	27.94	28.8
41604	92	5	1	2.03	-110.09	-1.5	4.1	80.9	28.14	28.85
41605	92	5	2	2.03	-110.09	-4.2	-0.9	80.5	28.77	28.73
41606	92	5	3	2.02	-110.08	-3.1	-0.9	81.3	29.17	28.71
41607	92	5	4	2.02	-110.08	0	1.4	81.3	28.58	29.11
41608	92	5	5	2.02	-110.08	-0.1	3	81.3	28.46	29.11
41609	92	5	6	2.02	-110.08	0.8	3.6	81.3	28.34	29.04
41610	92	5	7	2.02	-110.08	-2.8	-0.5	80.9	27.98	29.09
41611	92	5	8	2.02	-110.08	-3.2	0.7	82	28.65	29.16
41612	92	5	9	2.02	-110.08	-2.6	1	80.1	28.93	29.22
41613	92	5	10	2.03	-110.08	-2.9	0.3	79.7	28.85	29.34
41614	92	5	11	2.03	-110.08	-4.6	-2	82.8	28.58	29.32
41615	92	5	12	2.03	-110.07	-5.4	1.1	82.8	29.01	29.19
41616	92	5	13	2.03	-110.07	-3	0.9	87.5	27.55	29.14
41617	92	5	14	2.03	-110.07	-3.2	4	82.4	28.22	28.94
41618	92	5	15	2.04	-110.07	-3.2	4.4	78.5	28.46	29.01
41619	92	5	16	2.03	-110.07	-2.2	4.2	87.1	27.03	28.74
41620	92	5	17	2.03	-110.08	-4.6	4.2	83.6	28.1	28.64
41621	92	5	18	2.03	-110.07	-4	3.9	83.6	28.22	28.71
41622	92	5	19	2.03	-110.07	-1.4	4.7	84.4	27.86	28.66
41623	92	5	20	2.03	-110.08	-1.8	2.4	84.8	27.43	28.56
41624	92	5	21	2.03	-110.07	-0.9	0.6	83.6	27.15	28.58
41625	92	5	22	2.02	-110.07	-2.8	2	81.3	27.9	28.79
41626	92	5	23	2.02	-110.08	-3.2	3.2	80.1	28.26	28.89
41627	92	5	24	2.02	-110.07	-2.4	3.5	80.5	28.38	28.97
41628	92	5	25	2.03	-110.08	0.4	4	89.8	25.93	28.74
41629	92	5	26	2.03	-110.07	-2.9	3.8	78.5	27.63	28.67
41630	92	5	27	2.03	-110.08	-1.8	4.4	77	27.82	28.49
41631	92	5	28	2.03	-110.08	-1.7	3	76.2	27.86	28.21
41632	92	5	29	2.03	-110.08	0.8	2.8	81.3	27.39	27.86
41633	92	5	30	2.03	-110.08	0.1	4.3	82.4	27.07	27.89
41634	92	5	31	2.03	-110.08	-4.9	3.3	85.9	26.72	28.22
41635	92	6	1	2.03	-110.08	-2.4	2.2	85.9	26.48	28.1
41636	92	6	2	2.03	-110.08	-5.7	4.4	82.8	27.67	28.61
41637	92	6	3	2.03	-110.09	-7.6	4.5	80.1	28.02	28.62
41638	92	6	4	2.03	-110.09	-7	3.2	80.5	27.47	28.31
41639	92	6	5	2.03	-110.09	-7.5	2.5	82.8	26.84	27.82
41640	92	6	6	2.02	-110.08	-5.9	1.5	83.2	26.21	27.27
41641	92	6	7	2.03	-110.08	-5.4	1.1	82.4	25.89	26.95
41642	92	6	8	2.02	-110.09	-5	2.5	85.5	25.81	26.39
41643	92	6	9	2.02	-110.09	-4.1	2.4	86.3	25.81	26.25
41644	92	6	10	2.03	-110.09	-4.7	2.3	84	26.09	26.68
41645	92	6	11	2.03	-110.08	-6	3.7	82.8	26.68	26.96
41646	92	6	12	2.03	-110.09	-6.4	3.7	80.5	27.11	27.4
41647	92	6	13	2.03	-110.09	-7.1	2.8	79.7	27.19	27.54
41648	92	6	14	2.03	-110.09	-7.5	2.7	80.5	26.96	27.56
41649	92	6	15	2.02	-110.09	-7.6	2.2	75.8	26.52	27.63
41650	92	6	16	2.02	-110.08	-5.8	2.1	75	26.17	27.51
41651	92	6	17	2.03	-110.08	-5.7	0.9	77	26.13	27.56
41652	92	6	18	2.02	-110.09	-6.6	-0.3	76.2	26.48	27.71
41653	92	6	19	2.02	-110.09	-5.9	1.7	79.3	26.6	27.81
41654	92	6	20	2.02	-110.08	-6.8	1.1	79.7	26.6	27.83
41655	92	6	21	2.02	-110.09	-8.6	-0.6	75.4	26.68	27.78
41656	92	6	22	2.02	-110.09	-8.4	0.8	75.4	26.25	27.18
41657	92	6	23	2.03	-110.09	-5	3.9	82	25.65	25.82
41658	92	6	24	2.03	-110.08	-2.7	4.7	84.4	25.18	24.84
41659	92	6	25	2.03	-110.08	-2.4	2.3	87.1	24.9	24.6
41660	92	6	26	2.03	-110.07	-3.9	3.5	85.9	24.74	24.55
41661	92	6	27	2.03	-110.09	-6.6	3.5	85.2	24.59	24.43
41662	92	6	28	2.03	-110.09	-6.7	2.8	87.1	24.47	24.04
41663	92	6	29	2.03	-110.09	-4.8	2.9	88.7	24.27	23.96
41664	92	6	30	2.05	-110.1	-5.1	4.5	86.7	24.31	24.16
41665	92	7	1	2.1	-110.2	-5.2	3.9	82.4	24.67	25.66
41666	92	7	2	2.13	-110.26	-4.7	4.8	84	24.82	26.14
41667	92	7	3	2.13	-110.26	-4.4	4.2	80.1	25.42	27.31
41668	92	7	4	2.13	-110.25	-5.4	4.7	75.8	25.85	27.56
41669	92	7	5	2.13	-110.25	-7.2	2.9	74.2	26.28	27.41
41670	92	7	6	2.13	-110.26	-6.9	1.7	73.8	26.44	27.36
41671	92	7	7	2.13	-110.25	-5.9	0.4	72.7	26.76	27.83
41672	92	7	8	2.13	-110.25	-4.6	3	73.4	26.8	28.02
41673	92	7	9	2.12	-110.25	-5.3	3	71.5	26.76	28.01
41674	92	7	10	2.12	-110.25	-6.7	2.8	70.3	26.6	27.93
41675	92	7	11	2.13	-110.25	-5.7	3	70.3	26.36	27.8
41676	92	7	12	2.13	-110.25	-5.4	2.6	73.8	26.21	27.7
41677	92	7	13	2.13	-110.25	-7.5	2.7	76.6	26.32	27.62
41678	92	7	14	2.13	-110.25	-8.1	3.6	74.2	26.4	27.35
41679	92	7	15	2.13	-110.25	-7.6	4.3	76.2	25.85	27.09
41680	92	7	16	2.13	-110.25	-7.8	4.1	79.3	25.34	26.68
41681	92	7	17	2.13	-110.25	-8	1.8	78.1	24.74	25.57
41682	92	7	18	2.13	-110.25	-7.3	1.4	78.1	24.07	24.62
41683	92	7	19	2.13	-110.25	-5.6	2.8	80.9	23.76	24.41
41684	92	7	20	2.13	-110.23	-5.6	2.2	84.4	23.84	24.14
41685	92	7	21	2.13	-110.24	-4	3	84.8	23.48	23.98
41686	92	7	22	2.13	-110.25	-3	1.9	82	23.09	23.57
41687	92	7	23	2.13	-110.24	-2.7	3	85.2	23.24	23.25
41688	92	7	24	2.13	-110.25	-4	3.2	87.5	23.28	23.04
41689	92	7	25	2.13	-110.25	-3.4	3.2	88.3	23.24	22.85
41690	92	7	26	2.14	-110.25	-2.4	4.6	90.6	23.28	22.75
41691	92	7	27	2.14	-110.25	-3.7	4.5	85.9	24.51	24.5
41692	92	7	28	2.13	-110.25	-5.8	6.1	82.8	24.86	24.53
41693	92	7	29	2.13	-110.25	-6.7	5.1	79.7	24.7	24.57
41694	92	7	30	2.13	-110.25	-7.8	3	78.5	24.9	25.33
41695	92	7	31	2.13	-110.25	-9.7	2.1	75	24.74	25.43
41696	92	8	1	2.13	-110.26	-9.5	1.9	77.3	24.15	24.8
41697	92	8	2	2.13	-110.25	-6.8	3.6	80.5	23.72	24.59
41698	92	8	3	2.13	-110.25	NaN	NaN	NaN	23.88	24.88
41699	92	8	4	2.13	-110.25	-3.9	3.5	84	23.8	25.15
41700	92	8	5	2.13	-110.25	NaN	NaN	NaN	NaN	NaN
41701	92	8	6	2.13	-110.25	-3.7	2.5	85.5	23.28	24.27
41702	92	8	7	2.13	-110.25	-4.2	1.5	86.3	22.93	23.96
41703	92	8	8	2.13	-110.25	-2.1	1.7	87.9	22.34	23.14
41704	92	8	9	2.14	-110.24	-2.2	2.1	85.5	22.89	22.52
41705	92	8	10	2.14	-110.25	-3.5	3.5	86.7	22.97	23.28
41706	92	8	11	2.13	-110.25	-3.1	3.8	75.8	24.31	25.4
41707	92	8	12	2.13	-110.24	-1	3.5	74.2	24.94	25.74
41708	92	8	13	2.13	-110.25	-1.3	5.2	82.8	24.86	25.83
41709	92	8	14	2.13	-110.24	-2.5	6	82	25.49	26.33
41710	92	8	15	2.13	-110.24	-4.4	5.1	80.9	25.57	26.47
41711	92	8	16	2.13	-110.25	-5	3.9	74.6	25.93	26.43
41712	92	8	17	2.13	-110.25	-7.2	2.9	71.9	25.61	26.28
41713	92	8	18	2.13	-110.24	-8	2	71.5	25.3	26.04
41714	92	8	19	2.13	-110.25	-6.9	1.7	72.7	24.94	25.75
41715	92	8	20	2.14	-110.25	NaN	NaN	NaN	24.51	25.22
41716	92	8	21	2.14	-110.26	-5.4	1.4	77.3	24.39	25.14
41717	92	8	22	2.11	-110.25	-5.4	2.8	84	23.95	25.17
41718	92	8	23	2.13	-110.25	-4.7	4.8	82.4	24.31	25.3
41719	92	8	24	2.13	-110.25	-3.7	3.3	82.8	24.31	25.44
41720	92	8	25	2.13	-110.25	-2.9	2.6	75	24.19	25.45
41721	92	8	26	2.13	-110.24	-4.1	2.6	73.8	23.88	25.38
41722	92	8	27	2.13	-110.25	-4.9	1	79.7	23.28	25.29
41723	92	8	28	2.13	-110.25	-5.3	3.2	78.9	23.52	25.28
41724	92	8	29	2.13	-110.25	-7.6	4.5	78.5	23.28	24.5
41725	92	8	30	2.14	-110.24	-5	5.2	84.4	22.37	21.65
41726	92	8	31	2.14	-110.25	-3.7	4.8	86.3	22.1	21.32
41727	92	9	1	2.14	-110.25	-4.2	5.1	86.7	22.3	21.78
41728	92	9	2	2.14	-110.25	-6.5	3.7	84	22.69	22.33
41729	92	9	3	2.13	-110.25	-7.2	2.3	82	22.81	22.29
41730	92	9	4	2.13	-110.26	-7.2	3.5	81.3	23.13	22.71
41731	92	9	5	2.13	-110.26	-6.5	3	79.3	23.36	23.19
41732	92	9	6	2.13	-110.25	-5.5	3	70.7	23.72	24.63
41733	92	9	7	2.13	-110.25	NaN	NaN	NaN	NaN	NaN
41734	92	9	8	2.13	-110.25	-5.2	3.9	72.7	23.72	25.12
41735	92	9	9	2.13	-110.25	-4.9	4.3	73.8	24.15	25.11
41736	92	9	10	2.13	-110.25	-4.5	4.4	75.4	24.35	24.98
41737	92	9	11	2.13	-110.25	-5.2	4.7	75.8	24.23	24.91
41738	92	9	12	2.12	-110.24	-4.8	4	73.4	24.23	25.04
41739	92	9	13	2.13	-110.25	-4.2	2.6	73.4	24.03	25.45
41740	92	9	14	2.12	-110.24	-2.8	4.1	71.1	24.67	25.61
41741	92	9	15	2.12	-110.25	-3	5.3	77.3	24.78	25.74
41742	92	9	16	2.12	-110.24	-3.7	4.8	79.7	24.9	25.81
41743	92	9	17	2.12	-110.25	-5	3.7	80.1	24.98	25.64
41744	92	9	18	2.13	-110.25	-4.2	3	83.6	24.03	25.55
41745	92	9	19	2.13	-110.26	-4.3	3.2	79.3	24.07	25.57
41746	92	9	20	2.13	-110.25	-4.7	4.8	80.9	23.95	25.63
41747	92	9	21	2.13	-110.25	-4.3	4.6	77.7	23.64	25.52
41748	92	9	22	2.13	-110.24	-4.7	3.3	77.3	23.36	24.96
41749	92	9	23	2.13	-110.24	-4.2	3.2	78.5	23.09	24.78
41750	92	9	24	2.13	-110.25	-4.9	3.1	79.3	22.93	23.95
41751	92	9	25	2.13	-110.25	-5.6	2.8	78.9	22.61	22.5
41752	92	9	26	2.14	-110.25	-3.4	3.2	79.7	22.14	21.95
41753	92	9	27	2.13	-110.25	-1.8	3.6	81.3	22.34	22.17
41754	92	9	28	2.13	-110.24	-2	4.8	81.3	23.09	23.34
41755	92	9	29	2.13	-110.25	-2.6	4.7	79.7	23.52	24.1
41756	92	9	30	2.13	-110.25	-4.5	4.4	75	24.19	24.58
41757	92	10	1	2.14	-110.25	-5.5	3	71.5	24.15	24.79
41758	92	10	2	2.13	-110.25	-4.2	1.6	67.2	24.31	24.9
41759	92	10	3	2.13	-110.25	-2.7	3	70.7	24.39	24.92
41760	92	10	4	2.12	-110.25	-3.6	2.9	72.7	24.51	25.1
41761	92	10	5	2.13	-110.25	-3.9	3.7	78.1	24.78	25.44
41762	92	10	6	2.12	-110.24	-4.4	3	71.5	25.02	25.64
41763	92	10	7	2.12	-110.25	-4.7	4.2	75.8	25.06	25.99
41764	92	10	8	2.13	-110.25	NaN	NaN	NaN	25.06	26.06
41765	92	10	9	2.13	-110.25	-6.4	3.3	74.2	25.02	26.24
41766	92	10	10	2.12	-110.25	-6.7	2.6	75	24.7	26.07
41767	92	10	11	2.13	-110.24	-5.3	3	79.3	23.95	25.72
41768	92	10	12	2.13	-110.24	-5.9	4.4	80.1	23.88	25.79
41769	92	10	13	2.13	-110.26	-5.4	3.4	77.3	23.92	25.83
41770	92	10	14	2.13	-110.25	-6.2	2.3	78.5	23.44	24.96
41771	92	10	15	2.14	-110.24	-5.2	2.8	80.9	22.93	23.49
41772	92	10	16	2.13	-110.24	-4.1	2.2	87.5	22.93	23.36
41773	92	10	17	2.13	-110.24	-3.3	3.8	83.6	22.85	23.26
41774	92	10	18	2.14	-110.24	-1.2	3.3	88.3	22.57	21.91
41775	92	10	19	2.14	-110.24	-2.4	5.8	87.9	22.97	22.53
41776	92	10	20	2.14	-110.24	-1.9	6.5	84.4	23.52	23.23
41777	92	10	21	2.13	-110.25	-2.9	6.1	84.4	23.88	23.81
41778	92	10	22	2.13	-110.25	-2	5.9	84.8	24.43	24.37
41779	92	10	23	2.13	-110.25	-4	5.4	85.2	24.74	24.76
41780	92	10	24	2.13	-110.25	-4.2	5.5	82.4	25.02	24.82
41781	92	10	25	2.13	-110.25	-4.8	3.7	80.5	25.34	25.3
41782	92	10	26	2.13	-110.25	-5.3	3.2	79.7	25.22	25.5
41783	92	10	27	2.13	-110.26	-5.1	3.3	85.9	25.06	26.08
41784	92	10	28	2.12	-110.25	-5.8	3.8	82.8	25.46	26.29
41785	92	10	29	2.12	-110.25	-3.7	3.5	82.4	25.02	26.3
41786	92	10	30	2.12	-110.25	-3.8	4.1	80.9	25.3	26.2
41787	92	10	31	2.13	-110.26	-4.5	3.4	82	25.1	26.04
41788	92	11	1	2.13	-110.26	-3.8	2.9	84.8	24.63	25.87
41789	92	11	2	2.12	-110.24	NaN	NaN	NaN	NaN	NaN
41790	92	11	3	2	-110	NaN	NaN	NaN	NaN	NaN
41791	92	11	4	2.05	-110.2	-3.9	4.8	75.4	NaN	NaN
41792	92	11	5	2.05	-110.2	-3.9	4.6	77	24.12	26.06
41793	92	11	6	2.05	-110.2	-4.3	4.5	79.3	23.92	25.96
41794	92	11	7	2.04	-110.19	-4.9	3.5	73	23.65	25.93
41795	92	11	8	2.05	-110.19	-5.8	3.9	73.8	23.53	25.94
41796	92	11	9	2.04	-110.19	-5.1	3.7	74.6	23.38	25.79
41797	92	11	10	2.05	-110.19	-3.7	4.4	82.4	23.02	25.35
41798	92	11	11	2.05	-110.2	-3.9	4.4	84.8	22.67	24.18
41799	92	11	12	2.04	-110.19	-2	3.5	86.7	22.16	22.43
41800	92	11	13	2.04	-110.19	-1.5	4.1	87.5	22.4	22.6
41801	92	11	14	2.03	-110.2	-1.3	4.1	87.9	22.67	23.03
41802	92	11	15	2.04	-110.2	-2.2	4.5	86.3	23.14	23.7
41803	92	11	16	2.05	-110.19	NaN	NaN	NaN	23.69	24.23
41804	92	11	17	2.05	-110.19	-3	3.7	79.3	23.61	24.61
41805	92	11	18	2.04	-110.19	-4.9	2.5	81.3	23.45	24.91
41806	92	11	19	2.04	-110.19	-5.4	4.4	76.2	23.49	25.01
41807	92	11	20	2.04	-110.19	-4	4.1	78.1	23.41	25
41808	92	11	21	2.05	-110.21	-3.2	5.1	80.9	23.45	25.06
41809	92	11	22	2.04	-110.2	-4.6	5.5	81.3	23.61	25.04
41810	92	11	23	2.04	-110.19	-4	3	82	23.14	24.89
41811	92	11	24	2.04	-110.2	-3.4	2.9	80.5	NaN	23.99
41812	92	11	25	2.05	-110.19	-3.6	4.2	88.3	NaN	22.62
41813	92	11	26	2.05	-110.19	-2.7	3.2	NaN	NaN	22.31
41814	92	11	27	2.04	-110.19	-2	3.8	NaN	NaN	22.01
41815	92	11	28	2.06	-110.18	-2.3	5.4	NaN	NaN	22.05
41816	92	11	29	2.05	-110.2	-4.1	6.1	NaN	NaN	22.87
41817	92	11	30	2.05	-110.2	-6.7	5	NaN	NaN	23.42
41818	92	12	1	2.05	-110.2	-7.5	3.9	NaN	NaN	23.67
41819	92	12	2	2.06	-110.2	-7	4.2	NaN	NaN	24.09
41820	92	12	3	2.05	-110.2	-4.6	4.1	NaN	NaN	24.77
41821	92	12	4	2.04	-110.2	-3.7	4.8	NaN	NaN	25.14
41822	92	12	5	2.04	-110.2	-3.8	7.3	NaN	NaN	25.51
41823	92	12	6	2.04	-110.19	-4	6.5	NaN	NaN	25.66
41824	92	12	7	2.05	-110.2	-4	5.2	NaN	NaN	25.7
41825	92	12	8	2.04	-110.2	-4.2	3	NaN	NaN	25.73
41826	92	12	9	2.04	-110.2	-5.4	1.7	NaN	NaN	25.65
41827	92	12	10	2.04	-110.19	-5.6	2.1	NaN	NaN	25.6
41828	92	12	11	2.04	-110.2	-5.4	3	NaN	NaN	25.51
41829	92	12	12	2.05	-110.2	-5.1	4.6	NaN	NaN	25.31
41830	92	12	13	2.04	-110.2	-5.8	4.3	NaN	NaN	25.22
41831	92	12	14	2.04	-110.2	-5	4	NaN	NaN	25.22
41832	92	12	15	2.04	-110.2	-4.8	4.1	NaN	NaN	25.22
41833	92	12	16	2.04	-110.2	-6.5	3.5	NaN	NaN	25.14
41834	92	12	17	2.04	-110.2	-7.7	2.9	NaN	NaN	25.12
41835	92	12	18	2.04	-110.2	-7.7	2.9	NaN	NaN	25.08
41836	92	12	19	2.04	-110.19	-5	4.2	NaN	NaN	25.12
41837	92	12	20	2.04	-110.19	-1.7	5.1	NaN	NaN	25.15
41838	92	12	21	2.05	-110.19	-1.8	5.8	NaN	NaN	25.16
41839	92	12	22	2.04	-110.19	-4.5	4.9	NaN	NaN	24.44
41840	92	12	23	2.04	-110.2	-5.4	4.2	NaN	NaN	23.84
41841	92	12	24	2.05	-110.19	-5.4	3.2	NaN	NaN	23.98
41842	92	12	25	2.05	-110.18	-4.6	4.1	NaN	NaN	23.44
41843	92	12	26	2.05	-110.19	-4	3.2	NaN	NaN	23.47
41844	92	12	27	2.04	-110.19	-3.2	4.9	NaN	NaN	23.75
41845	92	12	28	2.04	-110.19	-4	4.2	NaN	NaN	24.35
41846	92	12	29	2.05	-110.19	-4	5	NaN	NaN	24.59
41847	92	12	30	2.04	-110.2	-2.2	5	NaN	NaN	24.56
41848	92	12	31	2.05	-110.19	-2.1	4.2	NaN	NaN	24.82
41849	93	1	1	2.04	-110.19	-3.5	4.6	NaN	NaN	25.1
41850	93	1	2	2.04	-110.19	-5.2	4.2	NaN	NaN	25.55
41851	93	1	3	2.05	-110.19	-5.4	5.2	NaN	NaN	25.39
41852	93	1	4	2.04	-110.18	-4.9	6	NaN	NaN	25.01
41853	93	1	5	2.05	-110.19	-2.3	4	NaN	NaN	24.52
41854	93	1	6	2.05	-110.2	-2	3.8	NaN	NaN	24.81
41855	93	1	7	2.05	-110.2	-2.3	2.1	NaN	NaN	25.23
41856	93	1	8	2.05	-110.19	-3	4.1	NaN	NaN	25.2
41857	93	1	9	2.04	-110.19	-2.8	4.1	NaN	NaN	25.48
41858	93	1	10	2.05	-110.19	-4.6	5.1	NaN	NaN	25.82
41859	93	1	11	2.04	-110.2	-5.9	3.9	NaN	NaN	25.85
41860	93	1	12	2.04	-110.19	-4.7	2.4	NaN	NaN	25.87
41861	93	1	13	2.04	-110.19	-3.4	4.1	NaN	NaN	25.88
41862	93	1	14	2.05	-110.18	-3.3	3.5	NaN	NaN	26
41863	93	1	15	2.05	-110.2	-5.1	3.5	NaN	NaN	26.04
41864	93	1	16	2.05	-110.2	-6.2	1.8	NaN	NaN	26.04
41865	93	1	17	2.04	-110.2	-7	2.2	NaN	NaN	25.97
41866	93	1	18	2.05	-110.19	-5.5	3.8	NaN	NaN	26.04
41867	93	1	19	2.04	-110.19	-5.4	3	NaN	NaN	26.08
41868	93	1	20	2.04	-110.19	-4.7	2.6	NaN	NaN	26.11
41869	93	1	21	2.04	-110.19	-4.8	3.1	NaN	NaN	26.16
41870	93	1	22	2.04	-110.19	-3.6	5.2	NaN	NaN	26.15
41871	93	1	23	2.03	-110.2	-4.7	6.2	NaN	NaN	26.16
41872	93	1	24	2.05	-110.2	-5.1	5	NaN	NaN	26.22
41873	93	1	25	2.05	-110.19	-4.7	3.5	NaN	NaN	26.25
41874	93	1	26	2.05	-110.18	-3.4	3.9	NaN	NaN	26.33
41875	93	1	27	2.05	-110.19	-3	3.9	NaN	NaN	26.35
41876	93	1	28	2.05	-110.19	-3.7	4.4	NaN	NaN	26.41
41877	93	1	29	2.05	-110.19	-4.8	3.9	NaN	NaN	26.53
41878	93	1	30	2.05	-110.18	-3.7	4.6	NaN	NaN	26.72
41879	93	1	31	2.05	-110.18	-3.4	3.1	NaN	NaN	26.71
41880	93	2	1	2.04	-110.18	-4.7	-0.1	NaN	NaN	26.71
41881	93	2	2	2.05	-110.19	-5.1	2.5	NaN	NaN	26.66
41882	93	2	3	2.05	-110.19	-3.2	3.1	NaN	NaN	26.62
41883	93	2	4	2.05	-110.19	-4.3	3.2	NaN	NaN	26.64
41884	93	2	5	2.05	-110.19	-4.8	2	NaN	NaN	26.45
41885	93	2	6	2.05	-110.18	-4.6	3.2	NaN	NaN	26.08
41886	93	2	7	2.05	-110.19	-4.3	2.4	NaN	NaN	26.04
41887	93	2	8	2.05	-110.19	-3	2	NaN	NaN	26.12
41888	93	2	9	2.04	-110.19	-3.5	2.3	NaN	NaN	26.16
41889	93	2	10	2.04	-110.19	-3.5	2.1	NaN	NaN	26.02
41890	93	2	11	2.04	-110.18	-2.9	0.9	NaN	NaN	26.32
41891	93	2	12	2.04	-110.19	-4.3	3.2	NaN	NaN	26.63
41892	93	2	13	2.04	-110.2	-4.3	2.6	NaN	NaN	26.81
41893	93	2	14	2.04	-110.19	-2.6	1.7	NaN	NaN	27.07
41894	93	2	15	2.05	-110.2	-3.2	3.1	NaN	NaN	26.63
41895	93	2	16	2.05	-110.19	-1.2	2.4	NaN	NaN	26.78
41896	93	2	17	2.05	-110.19	-1.3	1.8	NaN	NaN	27.35
41897	93	2	18	2.05	-110.2	-4	4	NaN	NaN	27.36
41898	93	2	19	2.04	-110.19	-4.1	1.5	NaN	NaN	27.43
41899	93	2	20	2.04	-110.19	-5.4	2.1	NaN	NaN	27.45
41900	93	2	21	2.04	-110.2	-6	0.7	NaN	NaN	27.49
41901	93	2	22	2.04	-110.19	NaN	NaN	NaN	NaN	27.5
41902	93	2	23	2.04	-110.2	-5.6	-0.8	NaN	NaN	NaN
41903	93	2	24	2.04	-110.19	-5.8	1.6	NaN	NaN	27.52
41904	93	2	25	2.04	-110.19	-5.6	1.7	NaN	NaN	27.41
41905	93	2	26	2.05	-110.19	-5.9	2.2	NaN	NaN	26.77
41906	93	2	27	2.04	-110.19	-4.6	0.5	NaN	NaN	26.31
41907	93	2	28	2.05	-110.19	-2.7	-0.2	NaN	NaN	26.4
41908	93	3	1	2.05	-110.19	-1.5	-0.2	NaN	NaN	26.59
41909	93	3	2	2.05	-110.2	-1.5	2.9	NaN	NaN	26.94
41910	93	3	3	2.04	-110.19	-2.5	2.2	NaN	NaN	26.92
41911	93	3	4	2.05	-110.19	-3.8	2.7	NaN	NaN	26.92
41912	93	3	5	2.05	-110.19	-1.9	2.9	NaN	NaN	26.81
