Obs	Year	Month	Day	Latitude	Longitude	ZonWinds	MerWinds	Humidity	AirTemp	SSTemp
74963	87	11	15	-1.98	-139.96	-6.1	5.2	NaN	27.54	26.88
74964	87	11	16	-1.99	-139.97	-6.1	4.1	NaN	27.58	26.95
74965	87	11	17	-1.99	-139.96	-5.2	3.5	NaN	27.57	27.17
74966	87	11	18	-1.98	-139.97	-3.5	1.2	NaN	27.33	27.47
74967	87	11	19	-1.98	-139.98	-6.6	1.1	NaN	27.42	27.44
74968	87	11	20	-1.98	-139.98	NaN	NaN	NaN	27.92	27.48
74969	87	11	21	-1.99	-139.99	-7.8	3.6	NaN	27.74	27.45
74970	87	11	22	-2.04	-139.95	-6.1	2.8	NaN	27.71	27.5
74971	87	11	23	-1.99	-139.95	-3.8	0.8	NaN	27.42	27.67
74972	87	11	24	-1.99	-139.97	-4.2	-1.2	NaN	27.27	27.68
74973	87	11	25	-1.99	-139.96	-4.2	1.3	NaN	27.19	27.71
74974	87	11	26	-2	-139.97	-3.7	2.2	NaN	27.4	27.72
74975	87	11	27	-1.99	-139.96	-5.1	-0.7	NaN	27.42	27.72
74976	87	11	28	-1.99	-139.96	-4.3	-0.8	NaN	27.25	27.75
74977	87	11	29	-2.12	-139.91	-4.2	2.1	NaN	27.14	27.74
74978	87	11	30	-2.12	-139.91	-5.2	1.6	NaN	27.31	27.74
74979	87	12	1	-2.12	-139.91	-4.6	1.6	NaN	27.34	27.8
74980	87	12	2	-1.99	-140	-4	3.1	NaN	27.45	27.82
74981	87	12	3	-1.99	-139.96	-4.9	0.1	NaN	27.59	27.76
74982	87	12	4	-2	-139.95	-7.8	-0.8	NaN	27.42	27.65
74983	87	12	5	-2	-139.95	-8	1.5	NaN	27.62	27.6
74984	87	12	6	-1.99	-139.97	-6.3	4.4	NaN	27.51	27.56
74985	87	12	7	-1.99	-139.96	-6.7	1.5	NaN	27.51	27.54
74986	87	12	8	-2	-139.98	-4.8	-0.2	NaN	26.9	27.36
74987	87	12	9	-1.99	-139.96	-5.9	1.7	NaN	26.94	26.74
74988	87	12	10	-1.99	-139.96	-5.4	0.8	NaN	26.91	26.75
74989	87	12	11	-1.99	-139.96	-6.3	2.3	NaN	27.17	26.77
74990	87	12	12	-1.99	-139.97	-6.5	1.6	NaN	27.2	26.72
74991	87	12	13	-1.99	-139.96	-7.2	1.3	NaN	27.21	26.66
74992	87	12	14	-1.98	-139.95	-8	0.9	NaN	27.41	26.77
74993	87	12	15	-1.99	-139.95	-7.9	1	NaN	27.49	27.22
74994	87	12	16	-1.98	-139.96	-8.6	-0.2	NaN	27.4	27.23
74995	87	12	17	-1.99	-139.96	-8.9	0.5	NaN	27.5	27.18
74996	87	12	18	-1.98	-139.96	-9.8	1.5	NaN	27.6	27.11
74997	87	12	19	-1.97	-139.97	-8.8	2.4	NaN	27.6	27.14
74998	87	12	20	-1.98	-139.96	-7.5	3.2	NaN	27.48	27.17
74999	87	12	21	-2	-139.96	-6.9	-0.8	NaN	27.17	27.15
75000	87	12	22	-1.97	-139.96	-8.4	-0.2	NaN	27.13	27.06
75001	87	12	23	-1.99	-139.96	-9.4	0.8	NaN	27.31	27.07
75002	87	12	24	-1.98	-139.98	-8.4	1.1	NaN	27.34	27.11
75003	87	12	25	-2	-139.94	-6.4	-0.7	NaN	26.88	26.9
75004	87	12	26	-2	-139.97	-6	0.1	NaN	26.78	26.86
75005	87	12	27	-1.99	-139.96	-5.4	1.4	NaN	26.7	26.81
75006	87	12	28	-1.98	-139.96	-6.2	0.9	NaN	26.83	26.75
75007	87	12	29	-2	-139.99	-6.4	2.6	NaN	26.96	26.76
75008	87	12	30	-2	-139.99	-7.3	3.2	NaN	27.1	26.8
75009	87	12	31	-1.99	-139.96	-7.4	3.2	NaN	26.97	26.71
75010	88	1	1	-1.99	-139.96	-7.8	1.4	NaN	26.83	26.63
75011	88	1	2	-1.99	-139.98	-6.2	3.1	NaN	26.71	26.63
75012	88	1	3	-1.99	-139.96	-6.7	2.9	NaN	26.78	26.57
75013	88	1	4	-2	-139.95	-7.4	-0.1	NaN	26.52	26.52
75014	88	1	5	-2	-139.96	-7.3	-0.1	NaN	26.45	26.37
75015	88	1	6	-1.99	-139.96	-7.2	1.9	NaN	26.56	26.44
75016	88	1	7	-2	-139.96	-6	1.9	NaN	26.43	26.52
75017	88	1	8	-2.01	-139.96	-5.8	-0.6	NaN	26.08	26.39
75018	88	1	9	-2	-139.96	-6.6	-2.1	NaN	25.89	26.28
75019	88	1	10	-1.99	-139.96	-6.8	-0.6	NaN	25.88	26.1
75020	88	1	11	-2	-139.96	-5.5	-0.4	NaN	25.81	26.09
75021	88	1	12	-2	-139.97	-5.8	-1.5	NaN	25.73	25.71
75022	88	1	13	-2	-139.96	-5.3	-0.1	NaN	25.94	25.43
75023	88	1	14	-1.99	-139.97	-5.7	0.9	NaN	26.32	25.38
75024	88	1	15	-1.99	-139.95	-6.3	0.9	NaN	26.59	25.68
75025	88	1	16	-1.99	-139.96	-5.9	1.4	NaN	26.87	26.32
75026	88	1	17	-1.98	-139.95	-5.9	2.1	NaN	26.88	26.37
75027	88	1	18	-1.96	-139.94	-6.9	1.4	NaN	27	26.57
75028	88	1	19	-1.99	-139.94	-6.5	1.4	NaN	27.09	26.82
75029	88	1	20	-1.98	-139.95	-6.4	1.8	NaN	27.1	26.99
75030	88	1	21	-1.98	-139.95	-6	0.3	NaN	27.04	26.95
75031	88	1	22	-1.98	-139.95	-6.3	2.8	NaN	27.17	26.96
75032	88	1	23	-1.98	-139.93	-6.6	2.8	NaN	27.21	27.23
75033	88	1	24	-1.98	-139.96	-7.9	0.3	NaN	27.2	27.32
75034	88	1	25	-1.98	-139.98	-8.4	0.9	NaN	27.15	27.08
75035	88	1	26	-1.99	-139.97	-7.6	2.5	NaN	27.17	26.93
75036	88	1	27	-2.01	-139.97	-7.6	1.1	NaN	26.95	26.9
75037	88	1	28	-1.99	-139.96	-6.9	2.4	NaN	27.14	26.89
75038	88	1	29	-1.99	-139.97	-7.6	2.3	NaN	27.21	26.93
75039	88	1	30	-1.99	-139.97	-8.6	3.6	NaN	26.49	26.98
75040	88	1	31	-1.99	-139.98	-8.9	2.7	NaN	27.37	27
75041	88	2	1	-1.99	-139.96	-7.2	1.8	NaN	27.35	27.07
75042	88	2	2	-1.99	-139.96	-5.9	1.2	NaN	27.3	27.14
75043	88	2	3	-1.99	-139.96	-6.7	0.4	NaN	27.23	27.17
75044	88	2	4	-1.98	-139.95	-7.8	1.3	NaN	27.36	27.3
75045	88	2	5	-1.99	-139.96	-8.1	0.4	NaN	27	27.38
75046	88	2	6	-1.99	-139.96	-7.4	-0.3	NaN	27.11	27.42
75047	88	2	7	-1.99	-139.96	-6	0	NaN	27.1	27.35
75048	88	2	8	-2	-139.97	-7	-0.6	NaN	27.08	27.26
75049	88	2	9	-1.99	-139.96	-7.5	1	NaN	27.17	27.26
75050	88	2	10	-1.99	-139.93	-8.2	2.1	NaN	27.29	27.28
75051	88	2	11	-1.99	-139.97	-6.1	1.8	NaN	27.02	27.25
75052	88	2	12	-2	-139.98	-5.7	2.2	NaN	26.84	26.97
75053	88	2	13	-1.98	-139.96	-5.4	1	NaN	26.38	26.35
75054	88	2	14	-1.99	-139.96	-6.4	-0.6	NaN	26.49	26.21
75055	88	2	15	-1.98	-139.97	-6.5	0.6	NaN	26.56	26.24
75056	88	2	16	-2	-139.98	-4.3	-0.3	NaN	26.26	26.29
75057	88	2	17	-1.98	-139.97	-5.6	1.1	NaN	26.6	26.33
75058	88	2	18	-1.97	-139.95	-5.9	-0.4	NaN	26.73	26.41
75059	88	2	19	-1.93	-139.95	-6.4	-1.6	NaN	26.71	26.44
75060	88	2	20	-1.93	-139.95	-8	-1.1	NaN	26.93	26.45
75061	88	2	21	-1.99	-139.97	-8.5	0.1	NaN	27.06	26.65
75062	88	2	22	-1.99	-139.97	-7.9	0	NaN	27.12	27
75063	88	2	23	-1.99	-139.97	-6.8	-0.7	NaN	26.94	27.04
75064	88	2	24	-1.98	-139.96	-5.4	0.9	NaN	26.97	27.18
75065	88	2	25	-1.98	-139.96	-5.1	0.5	NaN	26.85	27.24
75066	88	2	26	-1.99	-139.96	NaN	NaN	NaN	NaN	NaN
75067	88	2	27	-1.99	-139.96	NaN	NaN	NaN	NaN	NaN
75068	88	2	28	-1.99	-139.96	NaN	NaN	NaN	26.6	27.23
75069	88	2	29	-1.99	-139.96	-3.7	0.5	NaN	26.65	26.87
75070	88	3	1	-1.99	-139.96	-4.4	-1.5	NaN	26.75	26.74
75071	88	3	2	-1.98	-140.02	-5.3	0.3	NaN	26.9	26.7
75072	88	3	3	-1.97	-139.98	-4.5	0.9	NaN	27.35	27.09
75073	88	3	4	-1.99	-139.97	-4.6	-0.2	NaN	27.37	27.41
75074	88	3	5	-1.98	-139.96	-6.1	-1.6	NaN	27.74	27.49
75075	88	3	6	-1.99	-139.97	-7.2	0.7	NaN	27.82	27.64
75076	88	3	7	-1.99	-139.97	-5.4	0.1	NaN	27.29	27.7
75077	88	3	8	-1.99	-139.97	-6.6	-2.3	NaN	27.48	27.7
75078	88	3	9	-1.99	-139.97	-6.3	-0.2	NaN	27.42	27.62
75079	88	3	10	-1.99	-139.97	-4.9	2.3	NaN	27.35	27.5
75080	88	3	11	-1.99	-139.97	-4.1	0.2	NaN	27.27	27.56
75081	88	3	12	-2	-139.96	-2.8	-1.6	NaN	27.21	27.41
75082	88	3	13	-2	-139.97	-3.5	-1.1	NaN	26.71	27.14
75083	88	3	14	-2	-139.97	-4.5	-2.3	NaN	26.85	26.72
75084	88	3	15	-2	-139.96	-4.8	-1.9	NaN	26.91	26.77
75085	88	3	16	-2	-139.96	-6.1	-1.9	NaN	27.06	26.84
75086	88	3	17	-2	-139.96	-7	-0.8	NaN	27.34	27.04
75087	88	3	18	-1.99	-139.96	-5.5	-0.8	NaN	27.26	27.43
75088	88	3	19	-2	-139.96	-5.4	-1	NaN	26.84	27.53
75089	88	3	20	-1.99	-139.97	-6.4	-2.3	NaN	27.39	27.65
75090	88	3	21	-2	-139.97	-5.6	-1.1	NaN	27.68	27.82
75091	88	3	22	-2	-139.96	-6.8	-1.5	NaN	27.67	27.96
75092	88	3	23	-1.99	-139.97	-8.2	-0.4	NaN	27.52	27.93
75093	88	3	24	-1.99	-139.98	-5.8	-1.8	NaN	27.35	28.02
75094	88	3	25	-2	-139.97	-6.9	-0.6	NaN	27.69	27.95
75095	88	3	26	-1.99	-139.97	-6.8	0.3	NaN	27.93	28.05
75096	88	3	27	-1.99	-139.96	-6.4	0.8	NaN	28.01	28.23
75097	88	3	28	-1.99	-139.96	-5.9	-3.1	NaN	27.49	28.28
75098	88	3	29	-1.99	-139.96	-6.7	-1.9	NaN	27.45	28.29
75099	88	3	30	-1.99	-139.96	-5.4	-1.4	NaN	27.43	28.38
75100	88	3	31	-1.99	-139.97	-4.1	-0.5	NaN	27.23	28.36
75101	88	4	1	-1.99	-139.94	-4.4	-0.4	NaN	27.29	28.14
75102	88	4	2	-1.99	-139.97	-5.8	0.9	NaN	27.59	28.13
75103	88	4	3	-1.99	-139.96	-5.1	0.4	NaN	27.66	28.31
75104	88	4	4	-1.99	-139.97	-5	-1.2	NaN	27.51	28.25
75105	88	4	5	-1.99	-139.96	-5	-1.9	NaN	27.38	28.21
75106	88	4	6	-1.99	-139.96	-3.9	-3.1	NaN	27.16	28.2
75107	88	4	7	-1.98	-139.96	-3.9	-1.2	NaN	27.35	28.11
75108	88	4	8	-1.99	-139.96	-3.7	-1	NaN	27.22	27.85
75109	88	4	9	-1.99	-139.95	-5.7	-1.6	NaN	27.19	27.77
75110	88	4	10	-1.98	-139.96	-5.1	-0.3	NaN	27.25	27.86
75111	88	4	11	-1.95	-139.95	-5.2	-1.3	NaN	27.28	27.91
75112	88	4	12	-1.99	-139.96	-5.3	-1.5	NaN	27.25	27.83
75113	88	4	13	-2	-139.96	-6	-0.3	NaN	27.2	27.64
75114	88	4	14	-1.99	-139.96	-6.1	-0.3	NaN	27.2	27.57
75115	88	4	15	-1.99	-139.96	-4.4	-0.2	NaN	27.13	27.63
75116	88	4	16	-1.99	-139.95	-3.7	-1.9	NaN	26.9	27.59
75117	88	4	17	-2	-139.95	-4	-1.6	NaN	27.06	27.57
75118	88	4	18	-2	-139.95	-5	0.1	NaN	27.17	27.62
75119	88	4	19	-1.99	-139.96	-4.4	-1.5	NaN	27.04	27.71
75120	88	4	20	-2	-139.96	-6.9	-0.7	NaN	27.36	27.58
75121	88	4	21	-2	-139.97	-5.3	-1	NaN	27.11	27.56
75122	88	4	22	-1.99	-139.96	-5.9	-0.9	NaN	27	27.53
75123	88	4	23	-2	-139.95	-5.8	-1.6	NaN	26.79	27.17
75124	88	4	24	-2	-139.96	-6.8	-0.9	NaN	27.01	26.99
75125	88	4	25	-1.99	-139.96	-6.2	-0.5	NaN	27.08	27.03
75126	88	4	26	-1.99	-139.97	-4	2.3	NaN	27.2	27.18
75127	88	4	27	-2	-139.96	-4.5	-2.4	NaN	26.98	27.2
75128	88	4	28	-1.99	-139.96	-6.8	-2	NaN	26.71	26.97
75129	88	4	29	-1.98	-139.97	-5.3	-0.8	NaN	26.65	26.92
75130	88	4	30	-2	-139.96	-5.4	-1.4	NaN	26.48	26.79
75131	88	5	1	-1.99	-139.97	-5.3	-2.5	NaN	26.38	26.88
75132	88	5	2	-1.99	-139.97	-6	-1.8	NaN	26.46	27.61
75133	88	5	3	-1.99	-139.96	-7.1	-1.3	NaN	26.85	27.94
75134	88	5	4	-1.99	-139.96	-6.4	-2.4	NaN	26.45	27.73
75135	88	5	5	-1.99	-139.96	-6.8	-2	NaN	25.62	27.28
75136	88	5	6	-1.97	-139.97	-7.8	-2.4	NaN	24.8	25.94
75137	88	5	7	-1.99	-139.96	-7.4	-2.5	NaN	24.56	25.23
75138	88	5	8	-1.99	-139.96	-4.8	-1.4	NaN	24.46	24.99
75139	88	5	9	-2	-139.96	-3.7	-3.5	NaN	23.75	24.48
75140	88	5	10	-1.99	-139.92	-4.5	-3.4	NaN	22.86	24.14
75141	88	5	11	-1.99	-139.94	-4.5	-0.7	NaN	23.18	24.25
75142	88	5	12	-2	-139.96	-1.9	-0.9	NaN	23.97	24.46
75143	88	5	13	-2	-139.94	-4.2	-2	NaN	24.23	24.75
75144	88	5	14	-1.98	-139.96	-6.2	-1.2	NaN	24.16	24.69
75145	88	5	15	-2.01	-139.96	-5.4	-0.2	NaN	24.12	24.2
75146	88	5	16	-2.01	-139.96	-4	0.3	NaN	24.26	24
75147	88	5	17	-2	-140	-4.4	0	NaN	24.16	23.76
75148	88	5	18	-2	-140	-3.4	-1.9	NaN	24.06	23.7
75149	88	5	19	-2	-140	-4.5	-2.4	NaN	23.94	23.82
75150	88	5	20	-2	-140	-4.4	-1.3	NaN	23.84	23.72
75151	88	5	21	-2	-140	-5.3	-1.9	NaN	23.96	23.51
75152	88	5	22	-2	-139.94	-6.5	-3.7	NaN	23.88	23.53
75153	88	5	23	-2	-139.94	-4.9	-2	NaN	NaN	NaN
75154	88	5	24	-2	-139.94	-2.5	-0.8	NaN	23.28	23.6
75155	88	5	25	-1.99	-139.94	-2.3	-2.1	NaN	23.83	24
75156	88	5	26	-2	-139.94	-3.5	-2.9	NaN	24.06	24.04
75157	88	5	27	-2	-139.95	-4.1	-1.8	NaN	23.98	24.11
75158	88	5	28	-1.99	-139.94	-3.3	-0.7	NaN	23.98	24.24
75159	88	5	29	-1.99	-139.94	-1.6	-2	NaN	24.21	24.44
75160	88	5	30	-1.99	-139.95	-3.9	-2.8	NaN	23.76	24.37
75161	88	5	31	-1.99	-139.94	-2.8	-3.1	NaN	24.03	24.33
75162	88	6	1	-1.99	-139.95	-3.2	-2.4	NaN	24.07	24.31
75163	88	6	2	-1.99	-139.95	-3.6	-3.2	NaN	24.4	24.56
75164	88	6	3	-1.99	-139.95	-4.2	-2.5	NaN	24.63	24.58
75165	88	6	4	-1.99	-139.95	-5.4	-1.3	NaN	24.67	24.61
75166	88	6	5	-1.98	-139.95	-4.8	-2	NaN	24.66	24.69
75167	88	6	6	-1.99	-139.95	-4.7	-2.9	NaN	24.7	24.83
75168	88	6	7	-1.99	-139.95	-6.1	-1.8	NaN	24.9	24.83
75169	88	6	8	-1.99	-139.95	-5.5	-0.2	NaN	24.86	24.9
75170	88	6	9	-1.98	-139.95	-5.2	-2.2	NaN	24.86	25.14
75171	88	6	10	-1.99	-139.95	-6.1	-1.1	NaN	24.96	25.22
75172	88	6	11	-1.99	-139.95	-5.9	0.5	NaN	25.13	25.17
75173	88	6	12	-1.99	-139.95	-5	-0.5	NaN	25.21	25.28
75174	88	6	13	-1.99	-139.95	-6	-2.7	NaN	25	25.46
75175	88	6	14	-1.99	-139.95	-6.9	-1	NaN	25.01	25.68
75176	88	6	15	-2	-139.95	-7.1	-1.5	NaN	25.06	25.72
75177	88	6	16	-2	-139.95	-7.1	-1.5	NaN	24.97	25.67
75178	88	6	17	-2	-139.95	-5.5	-1.6	NaN	24.89	25.57
75179	88	6	18	-1.99	-139.95	-6.1	-1.4	NaN	24.98	25.55
75180	88	6	19	-1.99	-139.95	-7.1	-1.2	NaN	24.99	25.5
75181	88	6	20	-2	-139.95	-6.3	-1.2	NaN	25.06	25.42
75182	88	6	21	-1.99	-139.95	-6.6	-0.9	NaN	24.93	25.43
75183	88	6	22	-1.99	-139.95	-4.8	-1.6	NaN	24.95	25.56
75184	88	6	23	-2	-139.95	-6.1	-0.6	NaN	25.12	25.84
75185	88	6	24	-1.99	-139.95	-6.9	-0.6	NaN	25.29	26.17
75186	88	6	25	-2	-139.95	-7.5	-0.8	NaN	25.44	26.19
75187	88	6	26	-2	-139.95	-7	0	NaN	25.28	26.14
75188	88	6	27	-2	-139.95	-6	0.7	NaN	25.01	26.03
75189	88	6	28	-1.99	-139.94	-5.5	0.8	NaN	25.27	26.21
75190	88	6	29	-1.99	-139.94	-4.5	0.1	NaN	25.29	26.22
75191	88	6	30	-1.99	-139.94	-4.7	-0.6	NaN	25.11	26.22
75192	88	7	1	-1.99	-139.95	-5.1	0.8	NaN	25.22	26.08
75193	88	7	2	-2	-139.95	-5.9	0.9	NaN	25.5	25.94
75194	88	7	3	-2	-139.95	-7.3	-2	NaN	25.16	25.7
75195	88	7	4	-1.99	-139.95	-7.7	-1.3	NaN	25.13	25.5
75196	88	7	5	-2	-139.95	-7.5	-1.8	NaN	25.14	25.37
75197	88	7	6	-2	-139.95	-7.7	-1.4	NaN	25.12	25.21
75198	88	7	7	-2	-139.95	-7.1	-0.5	NaN	24.95	25.1
75199	88	7	8	-2	-139.95	-7.2	0.8	NaN	24.98	25.07
75200	88	7	9	-1.99	-139.96	-6.8	0.8	NaN	25.06	25.08
75201	88	7	10	-1.99	-139.96	-7	-0.2	NaN	25.07	25.1
75202	88	7	11	-1.99	-139.96	-6.2	0.1	NaN	25.06	25.11
75203	88	7	12	-1.99	-139.96	-6.6	1.7	NaN	25.17	25.1
75204	88	7	13	-1.99	-139.95	-7.3	1	NaN	24.94	25.12
75205	88	7	14	-1.99	-139.96	-7.6	0.8	NaN	25	25.09
75206	88	7	15	-2	-139.96	-6.9	1.1	NaN	25.07	25.11
75207	88	7	16	-2	-139.96	-7.8	2.2	NaN	25.2	25.12
75208	88	7	17	-2	-139.96	-7.2	1.5	NaN	25.24	25.11
75209	88	7	18	-1.99	-139.96	-6.7	2.2	NaN	25.15	25.17
75210	88	7	19	-1.98	-139.97	-7.9	3.1	NaN	25.28	25.21
75211	88	7	20	-1.98	-139.96	-7.6	0.9	NaN	25.27	25.27
75212	88	7	21	-1.99	-139.97	-8.2	0.8	NaN	25.19	25.4
75213	88	7	22	-1.99	-139.96	-8.2	-0.7	NaN	24.93	25.39
75214	88	7	23	-1.99	-139.96	-7.8	0.2	NaN	25.05	25.35
75215	88	7	24	-1.99	-139.96	-6.7	0.2	NaN	24.98	25.39
75216	88	7	25	-1.99	-139.96	-6.7	0.9	NaN	25	25.52
75217	88	7	26	-1.99	-139.96	-6.7	1	NaN	25.18	25.58
75218	88	7	27	-1.99	-139.96	-6.5	-0.2	NaN	24.93	25.69
75219	88	7	28	-1.99	-139.96	-7.6	0.2	NaN	24.93	25.8
75220	88	7	29	-1.98	-139.96	-8.9	-0.4	NaN	24.91	25.89
75221	88	7	30	-1.98	-139.96	-8.1	0.5	NaN	24.97	26.01
75222	88	7	31	-1.99	-139.96	-7.1	2.4	NaN	25.15	25.9
75223	88	8	1	-1.99	-139.96	-7.9	1	NaN	24.53	25.68
75224	88	8	2	-1.99	-139.95	-7.9	1.5	NaN	24.16	25.32
75225	88	8	3	-1.99	-139.95	-6	-0.7	NaN	23.55	24.17
75226	88	8	4	-1.99	-139.95	-6.5	0.1	NaN	23.43	23.55
75227	88	8	5	-2	-139.96	-4.8	0.9	NaN	23.36	23.39
75228	88	8	6	-2	-139.95	-4.3	0.9	NaN	23.32	23.34
75229	88	8	7	-1.99	-139.95	-3.8	1.2	NaN	23.31	23.38
75230	88	8	8	-2	-139.95	-4.4	0.7	NaN	23.24	23.32
75231	88	8	9	-2	-139.95	-5.5	1.2	NaN	23.33	23.34
75232	88	8	10	-1.99	-139.95	-4	0.9	NaN	23.41	23.47
75233	88	8	11	-2	-139.95	-3.7	1.6	NaN	23.41	23.54
75234	88	8	12	-1.99	-139.94	-5.2	2.4	NaN	23.54	23.46
75235	88	8	13	-1.99	-139.94	-4.2	2.3	NaN	23.44	23.44
75236	88	8	14	-1.99	-139.95	-5	1.4	NaN	23.58	23.51
75237	88	8	15	-1.99	-139.95	-3.7	2.1	NaN	23.55	23.58
75238	88	8	16	-1.99	-139.95	-4.1	1.3	NaN	23.76	23.66
75239	88	8	17	-2	-139.95	-4	2.5	NaN	23.9	23.77
75240	88	8	18	-1.99	-139.95	-5	3.1	NaN	24.13	23.87
75241	88	8	19	-2	-139.96	-4.2	2.1	NaN	24.11	23.96
75242	88	8	20	-2	-139.96	-4.8	2.3	NaN	24.39	24.14
75243	88	8	21	-2	-139.96	-6.5	1.9	NaN	24.45	24.22
75244	88	8	22	-2	-139.96	-7	2.1	NaN	24.54	24.26
75245	88	8	23	-2	-139.97	-6.9	2	NaN	24.65	24.34
75246	88	8	24	-1.99	-139.97	-6.2	2	NaN	24.7	24.46
75247	88	8	25	-1.99	-139.97	-6.3	2	NaN	24.76	24.69
75248	88	8	26	-1.99	-139.97	-6.3	2.3	NaN	24.78	24.71
75249	88	8	27	-1.99	-139.97	-6.2	3.2	NaN	24.81	24.76
75250	88	8	28	-1.99	-139.96	-7	3	NaN	24.96	24.74
75251	88	8	29	-1.98	-139.96	-6.7	3	NaN	25.05	24.99
75252	88	8	30	-1.99	-139.96	-7	2.9	NaN	25.08	25.21
75253	88	8	31	-1.99	-139.95	-7.3	2.9	NaN	25.04	24.95
75254	88	9	1	-1.99	-139.95	-6.7	2.6	NaN	24.85	24.51
75255	88	9	2	-1.99	-139.95	-5.8	2.7	NaN	24.57	24.35
75256	88	9	3	-1.99	-139.95	-4.2	0.6	NaN	23.97	23.65
75257	88	9	4	-1.99	-139.95	-3.2	0.9	NaN	23.63	23.49
75258	88	9	5	-1.99	-139.95	-3.4	2.2	NaN	23.89	23.73
75259	88	9	6	-1.99	-139.96	-4.8	1	NaN	23.83	23.81
75260	88	9	7	-1.99	-139.96	-4.4	0.9	NaN	24.03	23.9
75261	88	9	8	-1.98	-139.96	-5.4	2.8	NaN	24.26	23.89
75262	88	9	9	-1.98	-139.95	-5.3	2	NaN	24.16	23.77
75263	88	9	10	-1.98	-139.96	-3.9	-0.9	NaN	23.78	23.81
75264	88	9	11	-1.98	-139.96	-4.7	0.2	NaN	24.16	23.94
75265	88	9	12	-1.98	-139.96	-5.4	2.3	NaN	24.53	24.07
75266	88	9	13	-1.98	-139.96	-5.1	0.1	NaN	24.5	24.16
75267	88	9	14	-1.99	-139.96	-6.6	2.5	NaN	24.57	24.2
75268	88	9	15	-1.99	-139.96	-5.6	4.2	NaN	24.74	24.53
75269	88	9	16	-1.99	-139.96	-7.2	3.5	NaN	25.25	25.18
75270	88	9	17	-1.99	-139.96	-7.1	3.1	NaN	25.16	25.51
75271	88	9	18	-1.99	-139.96	-6	3.1	NaN	25.22	25.66
75272	88	9	19	-2	-139.96	-6.3	2.6	NaN	25.12	25.65
75273	88	9	20	-2	-139.96	-6.3	1.4	NaN	24.67	25.25
75274	88	9	21	-2	-139.96	-6.9	-0.4	NaN	23.97	24.54
75275	88	9	22	-2	-139.97	-7.8	0.6	NaN	23.55	23.63
75276	88	9	23	-2	-139.97	-7.2	-0.6	NaN	23.47	23.41
75277	88	9	24	-2	-139.96	-5.5	-1	NaN	24.26	24.24
75278	88	9	25	-2	-139.96	-5.2	-0.9	NaN	22.89	23
75279	88	9	26	-2	-139.96	-5.6	0.3	NaN	23.08	23.09
75280	88	9	27	-2	-139.96	-5.1	0.6	NaN	22.97	22.92
75281	88	11	19	-2.02	-140	-8.1	-0.8	NaN	22.99	24.53
75282	88	11	20	-2.02	-140	-7.2	-0.9	NaN	22.71	24.36
75283	88	11	21	-2.02	-139.99	-4.9	-0.8	NaN	22.17	22.79
75284	88	11	22	-2.03	-139.99	-4	-3.7	NaN	21.99	22.35
75285	88	11	23	-2.02	-139.99	-4.9	-2.3	NaN	22.12	22.27
75286	88	11	24	-2.02	-139.99	-5.2	-0.6	NaN	22.09	22.2
75287	88	11	25	-2.02	-139.99	-5.2	-1	NaN	22.1	22.1
75288	88	11	26	-2.02	-139.99	-4.9	-2.4	NaN	21.94	22.01
75289	88	11	27	-2.02	-140	-4.7	-1.6	NaN	22	22.06
75290	88	11	28	-2.01	-140	-5.2	-0.6	NaN	22.36	22.28
75291	88	11	29	-2.02	-140	-4.6	-1.5	NaN	22.34	22.36
75292	88	11	30	-2.02	-140	-4.8	-0.6	NaN	22.6	22.47
75293	88	12	1	-2.01	-140	-3	-1.2	NaN	22.8	22.88
75294	88	12	2	-2.01	-140	-4.5	-1.4	NaN	22.99	23.09
75295	88	12	3	-2.01	-140	-6.4	-1.2	NaN	23.08	23.04
75296	88	12	4	-2.01	-140	-7.8	-2	NaN	23.26	23.05
75297	88	12	5	-2.01	-140	-8.5	-0.4	NaN	23.3	23.17
75298	88	12	6	-2.01	-140	-7.7	1.9	NaN	23.7	23.37
75299	88	12	7	-2.01	-140	-6.8	0	NaN	23.71	23.72
75300	88	12	8	-2.01	-140	-6.2	-1.9	NaN	23.27	23.92
75301	88	12	9	-2.01	-140	-5.3	-0.6	NaN	23.31	24.04
75302	88	12	10	-2.02	-139.99	-4.9	-1.1	NaN	23.35	24.06
75303	88	12	11	-2.01	-139.99	-6.8	-1.5	NaN	23.37	23.89
75304	88	12	12	-2.02	-140	-5.8	-2	NaN	23	23.21
75305	88	12	13	-2.02	-139.99	-6.1	-1.5	NaN	23	23.11
75306	88	12	14	-2.02	-139.99	-6.7	-2.9	NaN	22.92	23.12
75307	88	12	15	-2.02	-139.99	-6.2	-2.1	NaN	22.85	23.07
75308	88	12	16	-2.01	-139.99	-6.1	-1	NaN	23.01	23.14
75309	88	12	17	-2.01	-139.99	-5.2	0.3	NaN	23.5	23.41
75310	88	12	18	-2	-139.99	-6.3	0.5	NaN	23.94	23.55
75311	88	12	19	-2.01	-139.99	-7.8	-0.7	NaN	23.91	24.26
75312	88	12	20	-2.01	-139.99	-7.1	1.2	NaN	24.47	24.81
75313	88	12	21	-2	-139.99	-6.8	0.7	NaN	24.31	24.76
75314	88	12	22	-2	-139.98	-7.3	-0.1	NaN	24.19	24.62
75315	88	12	23	-2	-139.99	-7.4	1.7	NaN	24.37	24.63
75316	88	12	24	-2	-139.99	-7.5	1.5	NaN	24.4	24.86
