Obs	Year	Month	Day	Latitude	Longitude	ZonWinds	MerWinds	Humidity	AirTemp	SSTemp
107792	96	1	19	4.99	-154.92	-7.6	-0.8	83	26.38	26.39
107793	96	1	20	4.99	-154.91	-8	1.5	85.3	26.3	26.32
107794	96	1	21	5	-154.91	-6.8	0.5	85.7	26.46	26.22
107795	96	1	22	4.99	-154.91	-7	-0.7	89.5	26.27	26.62
107796	96	1	23	4.99	-154.91	-5.8	-1.9	91.8	25.53	26.91
107797	96	1	24	4.99	-154.91	-5.5	1.3	86.4	25.84	26.95
107798	96	1	25	4.99	-154.91	-6.8	2.9	87.2	26.19	26.71
107799	96	1	26	4.99	-154.92	-7.7	3.4	86.8	26.34	26.93
107800	96	1	27	5	-154.93	-5.5	3.5	82.6	26.5	27.11
107801	96	1	28	4.99	-154.92	-2.8	1.7	78.7	26.3	27.43
107802	96	1	29	4.99	-154.93	-3.4	3	80.7	26.46	27.6
107803	96	1	30	5	-154.93	-5.2	2.8	79.1	26.54	27.55
107804	96	1	31	5	-154.92	-6	1.6	75.7	26.58	27.54
107805	96	2	1	5	-154.92	-5.3	1.4	79.5	26.73	27.58
107806	96	2	2	5	-154.93	-6.6	1.5	80.7	26.93	27.55
107807	96	2	3	5	-154.93	-6.8	1.9	83.4	26.69	27.55
107808	96	2	4	5	-154.92	NaN	NaN	NaN	26.69	27.54
107809	96	2	5	4.99	-154.93	-9.5	0.7	83	26.85	27.36
107810	96	2	6	5	-154.93	-8.1	0.7	83.4	26.65	26.84
107811	96	2	7	5	-154.92	-7.3	-0.1	87.6	26.03	26.83
107812	96	2	8	5	-154.92	-7	1.7	89.9	25.8	27.1
107813	96	2	9	5	-154.93	-6	1.6	90.3	25.95	27.09
107814	96	2	10	5.01	-154.92	-6	5.2	85.3	26.15	26.95
107815	96	2	11	5.01	-154.92	-5.2	3.2	82.2	26.03	26.85
107816	96	2	12	5	-154.92	-6.1	-0.2	82.6	25.99	27.03
107817	96	2	13	5	-154.92	-6.5	1.2	83.4	25.99	27.01
107818	96	2	14	5	-154.92	-6.6	1.9	84.1	26.03	26.37
107819	96	2	15	5	-154.93	-7.8	1.6	84.9	25.88	26.11
107820	96	2	16	5	-154.93	-7.6	-0.8	87.6	26.03	26.04
107821	96	2	17	5	-154.93	-6.4	-0.8	91.8	25.99	25.81
107822	96	2	18	5	-154.93	-5	-0.4	93	25.99	25.74
107823	96	2	19	5	-154.93	-4.8	0.6	92.2	25.72	25.76
107824	96	2	20	5	-154.93	-4.1	2.3	90.7	25.76	25.87
107825	96	2	21	5	-154.92	-4.8	2	90.3	25.92	25.96
107826	96	2	22	5	-154.92	-5.1	1.4	91.8	25.6	26.01
107827	96	2	23	5	-154.92	-2.3	1.2	91.4	25.41	26.23
107828	96	2	24	4.98	-154.91	-5.2	-0.6	86.1	25.49	26.27
107829	96	2	25	4.99	-154.93	-4.1	0.4	86.4	26.07	26.48
107830	96	2	26	4.99	-154.93	-4.6	0.7	88	26.23	26.63
107831	96	2	27	4.99	-154.93	-4.8	2	88	26.23	26.65
107832	96	2	28	4.99	-154.92	-3.6	1.8	85.3	26.34	26.68
107833	96	2	29	4.99	-154.94	-5	-0.4	85.7	26.5	26.81
107834	96	3	1	5	-154.93	-6.7	-0.2	87.6	26.85	26.88
107835	96	3	2	5	-154.93	-7.9	-0.6	88.4	26.93	26.89
107836	96	3	3	5	-154.93	-7.8	2.8	88.8	26.69	26.75
107837	96	3	4	5	-154.91	-3.8	1.8	85.7	26.42	26.62
107838	96	3	5	4.99	-154.92	-5.4	0.2	84.1	26.65	27.01
107839	96	3	6	4.98	-154.92	-4.9	-1.9	83.3	27.12	27.56
107840	96	3	7	4.98	-154.92	NaN	NaN	NaN	27.43	27.64
107841	96	3	8	4.99	-154.92	-5.4	-6.2	85.3	27.32	27.67
107842	96	3	9	4.99	-154.92	-7.8	-1.4	83.4	27.47	27.65
107843	96	3	10	5	-154.92	-7.9	-2.8	83.4	27.55	27.61
107844	96	3	11	4.98	-154.91	-6.6	-3.4	84.1	27.63	27.64
107845	96	3	12	4.98	-154.92	-5.4	-5	85.7	27.28	27.65
107846	96	3	13	4.99	-154.92	-5.3	-4	84.1	27.04	27.59
107847	96	3	14	4.99	-154.91	-4.7	-3.9	85.7	26.73	27.53
107848	96	3	15	4.99	-154.92	-4.5	-4.1	85.1	26.3	27.54
107849	96	3	16	4.99	-154.91	NaN	NaN	NaN	26.34	27.44
107850	96	3	17	4.98	-154.92	-6.6	-5	83.4	27.24	27.54
107851	96	3	18	4.99	-154.93	-7.4	-2.2	84.9	26.93	27.6
107852	96	3	19	4.99	-154.91	-6.1	-3.9	86.4	27.04	27.54
107853	96	3	20	4.99	-154.92	-6.1	-0.4	86.1	26.97	27.44
107854	96	3	21	4.99	-154.92	-7.2	-0.7	84.9	27.39	27.46
107855	96	3	22	4.99	-154.92	-7.2	-0.9	83	27.35	27.42
107856	96	3	23	4.99	-154.91	-4.6	-3.3	84.9	27.28	27.48
107857	96	3	24	4.99	-154.92	-3.7	-5.3	85.3	27.2	27.44
107858	96	3	25	4.99	-154.93	-6.6	-2.4	88.8	26.34	27.34
107859	96	3	26	5	-154.92	-5.6	-0.9	85.7	27.28	27.44
107860	96	3	27	5	-154.92	-6.7	-0.2	84.1	27.28	27.58
107861	96	3	28	5	-154.92	-4.9	-2.7	84.9	27.28	27.58
107862	96	3	29	4.99	-154.92	-6	-6.1	88.4	26.77	27.58
107863	96	3	30	5	-154.92	-6.5	-3	86.1	27.47	27.58
107864	96	3	31	5	-154.93	-6	-1.9	90.3	26.89	27.69
107865	96	4	1	5	-154.93	-7	0.3	90.7	26.85	27.64
107866	96	4	2	5	-154.93	NaN	NaN	87.6	27.08	27.47
107867	96	4	3	4.99	-154.93	NaN	NaN	88.6	26.89	27.21
107868	96	4	4	5	-154.92	NaN	NaN	89.5	26.58	27.28
107869	96	4	5	5.01	-154.93	NaN	NaN	87.6	27.08	27.28
107870	96	4	6	5	-154.93	NaN	NaN	86.1	27.24	27.32
107871	96	4	7	4.98	-154.93	NaN	NaN	87.6	27.04	27.33
107872	96	4	8	5	-154.93	NaN	NaN	84.9	27.04	27.25
107873	96	4	9	4.99	-154.93	NaN	NaN	80.7	27.2	27.23
107874	96	4	10	4.99	-154.93	NaN	NaN	88.8	26.81	27.22
107875	96	4	11	4.98	-154.93	NaN	NaN	89.9	26.89	27.19
107876	96	4	12	5	-154.93	NaN	NaN	NaN	27.04	27.28
107877	96	4	13	4.99	-154.93	NaN	NaN	85.3	NaN	NaN
107878	96	4	14	4.98	-154.93	NaN	NaN	84.5	27.12	27.27
107879	96	4	15	4.99	-154.92	NaN	NaN	92.6	25.18	27.28
107880	96	4	16	4.99	-154.92	NaN	NaN	88.4	26.81	27.35
107881	96	4	17	4.98	-154.92	NaN	NaN	89.1	26.97	27.4
107882	96	4	18	4.99	-154.92	NaN	NaN	87.2	27.16	27.52
107883	96	4	19	4.99	-154.93	NaN	NaN	84.5	27.39	27.64
107884	96	4	20	4.99	-154.93	NaN	NaN	89.9	25.68	27.49
107885	96	4	21	4.99	-154.93	NaN	NaN	88.8	26.69	27.39
107886	96	4	22	4.98	-154.93	NaN	NaN	86.1	27.04	27.4
107887	96	4	23	4.99	-154.93	NaN	NaN	88.4	26.62	27.5
107888	96	4	24	4.99	-154.93	NaN	NaN	88.4	26.97	27.51
107889	96	4	25	4.99	-154.93	NaN	NaN	89.1	27.16	27.45
107890	96	4	26	4.99	-154.93	NaN	NaN	89.5	26.89	27.32
107891	96	4	27	5	-154.93	NaN	NaN	90.3	26.42	27.19
107892	96	4	28	4.99	-154.93	NaN	NaN	88.4	26.93	27.37
107893	96	4	29	4.99	-154.94	NaN	NaN	88.8	27.32	27.43
107894	96	4	30	4.99	-154.92	NaN	NaN	88.4	27.35	27.46
107895	96	5	1	4.99	-154.93	NaN	NaN	89.5	27.08	27.58
107896	96	5	2	5	-154.93	NaN	NaN	86.1	27.35	27.44
107897	96	5	3	5	-154.93	NaN	NaN	86.4	27.39	27.62
107898	96	5	4	5	-154.93	NaN	NaN	86.4	27.32	27.62
107899	96	5	5	5	-154.93	NaN	NaN	88.8	26.93	27.53
107900	96	5	6	5	-154.92	NaN	NaN	86.8	27.24	27.54
107901	96	5	7	5	-154.93	NaN	NaN	86.4	27.55	27.57
107902	96	5	8	4.99	-154.92	NaN	NaN	90.3	27.24	27.59
107903	96	5	9	4.99	-154.93	NaN	NaN	91.1	27.12	27.62
107904	96	5	10	4.99	-154.93	NaN	NaN	87.6	27.08	27.68
107905	96	5	11	4.99	-154.92	NaN	NaN	87.6	26.69	27.9
107906	96	5	12	4.99	-154.92	NaN	NaN	87.2	27.24	28
107907	96	5	13	4.99	-154.93	NaN	NaN	90.3	26.5	27.81
107908	96	5	14	5	-154.93	NaN	NaN	92.6	26.34	27.6
107909	96	5	15	5	-154.92	NaN	NaN	91.1	26.73	27.59
107910	96	5	16	4.99	-154.92	NaN	NaN	88	27.28	27.63
107911	96	5	17	5	-154.93	NaN	NaN	88.4	27.35	27.63
107912	96	5	18	5	-154.93	NaN	NaN	88.8	27	27.72
107913	96	5	19	5	-154.92	NaN	NaN	89.1	26.77	27.7
107914	96	5	20	4.99	-154.92	NaN	NaN	86.1	27.32	27.71
107915	96	5	21	4.99	-154.91	NaN	NaN	83.7	27.12	28.09
107916	96	5	22	4.99	-154.91	NaN	NaN	86.8	26.93	28.21
107917	96	5	23	4.99	-154.92	NaN	NaN	89.1	27.04	28.21
107918	96	5	24	4.99	-154.92	NaN	NaN	84.1	27.59	28.13
107919	96	5	25	5	-154.92	NaN	NaN	84.9	26.42	28.18
107920	96	5	26	4.99	-154.91	NaN	NaN	88	26.65	28.36
107921	96	5	27	5	-154.92	NaN	NaN	83.4	27.51	28.37
107922	96	5	28	4.99	-154.92	NaN	NaN	80.7	27.55	28.38
107923	96	5	29	4.99	-154.92	NaN	NaN	79.5	27.55	28.46
107924	96	5	30	5	-154.92	NaN	NaN	86.4	26.65	28.52
107925	96	5	31	5	-154.92	NaN	NaN	82.6	27.55	28.37
107926	96	6	1	5	-154.92	NaN	NaN	83	27.74	28.42
107927	96	6	2	5	-154.92	NaN	NaN	81.1	27.98	28.4
107928	96	6	3	5	-154.92	NaN	NaN	81.1	27.78	28.37
107929	96	6	4	5	-154.92	NaN	NaN	81.1	27.94	28.41
107930	96	6	5	4.99	-154.92	NaN	NaN	84.5	27	28.52
107931	96	6	6	5.01	-154.92	NaN	NaN	83.4	27.55	28.34
107932	96	6	7	4.99	-154.92	NaN	NaN	82.6	27.9	28.28
107933	96	6	8	5	-154.92	NaN	NaN	88.8	26.46	28.23
107934	96	6	9	5	-154.92	NaN	NaN	83.7	27.67	28.22
107935	96	6	10	5	-154.92	NaN	NaN	83.4	27.78	28.22
107936	96	6	11	5	-154.92	NaN	NaN	83	28.05	28.13
107937	96	6	12	5	-154.93	NaN	NaN	80.3	28.05	28.07
107938	96	6	13	5	-154.92	NaN	NaN	84.1	27.55	28.05
107939	96	6	14	5	-154.92	NaN	NaN	84.5	27.7	28.04
107940	96	6	15	5	-154.93	NaN	NaN	84.1	27.78	28.02
107941	96	6	16	5	-154.92	NaN	NaN	82.2	27.86	28.01
107942	96	6	17	4.99	-154.92	NaN	NaN	83	27.35	27.95
107943	96	6	18	4.99	-154.91	NaN	NaN	87.6	26.85	28.01
107944	96	6	19	5	-154.92	NaN	NaN	86.8	27.2	27.99
107945	96	6	20	5	-154.92	NaN	NaN	83.7	27.59	27.99
107946	96	6	21	4.99	-154.92	NaN	NaN	88.4	26.34	28.03
107947	96	6	22	4.99	-154.92	NaN	NaN	86.1	27.59	28.05
107948	96	6	23	5	-154.92	NaN	NaN	85.7	27.78	28.18
107949	96	6	24	4.99	-154.92	NaN	NaN	88.4	27.24	28.19
107950	96	6	25	5	-154.92	NaN	NaN	84.9	27.59	28.23
107951	96	6	26	5	-154.92	NaN	NaN	78	27.55	28.31
107952	96	6	27	4.99	-154.91	NaN	NaN	82.2	27.39	28.47
107953	96	6	28	4.99	-154.92	NaN	NaN	82.6	27.78	28.49
107954	96	6	29	4.99	-154.91	NaN	NaN	86.8	26.65	28.4
107955	96	6	30	4.99	-154.92	NaN	NaN	87.2	26.62	28.11
107956	96	7	1	4.99	-154.91	NaN	NaN	79.9	27.39	28.3
107957	96	7	2	4.98	-154.93	NaN	NaN	77.6	27.51	28.56
107958	96	7	3	4.99	-154.92	NaN	NaN	83.4	26.97	28.57
107959	96	7	4	4.99	-154.92	NaN	NaN	88	25.84	28.34
107960	96	7	5	4.99	-154.92	NaN	NaN	84.1	27.43	28.45
107961	96	7	6	4.99	-154.92	NaN	NaN	85.7	27.24	28.41
107962	96	7	7	5	-154.92	NaN	NaN	80.7	27.98	28.35
107963	96	7	8	4.99	-154.92	NaN	NaN	81.4	27.94	28.43
107964	96	7	9	4.99	-154.92	NaN	NaN	84.1	27.82	28.38
107965	96	7	10	5	-154.92	NaN	NaN	81.8	28.17	28.31
107966	96	7	11	5	-154.92	NaN	NaN	79.1	28.17	28.28
107967	96	7	12	4.99	-154.91	NaN	NaN	87.6	25.88	28.17
107968	96	7	13	4.99	-154.91	NaN	NaN	84.5	27.04	28.17
107969	96	7	14	5	-154.92	NaN	NaN	82.2	27.74	28.21
107970	96	7	15	5	-154.92	NaN	NaN	82.6	27.63	28.21
107971	96	7	16	4.99	-154.92	NaN	NaN	83.7	27.28	28.19
107972	96	7	17	5	-154.92	NaN	NaN	86.8	27.04	28.21
107973	96	7	18	5	-154.92	NaN	NaN	82.6	27.63	28.16
107974	96	7	19	5	-154.92	NaN	NaN	80.7	27.43	28.19
107975	96	7	20	4.99	-154.92	NaN	NaN	83.7	27.12	28.17
107976	96	7	21	5	-154.92	NaN	NaN	83	27.16	28.16
107977	96	7	22	5	-154.92	NaN	NaN	85.3	27.08	28.15
107978	96	7	23	4.99	-154.92	NaN	NaN	85.3	26.89	28.16
107979	96	7	24	4.99	-154.92	NaN	NaN	84.5	27.55	28.11
107980	96	7	25	4.99	-154.93	NaN	NaN	84.5	27.59	28.13
107981	96	7	26	4.99	-154.93	NaN	NaN	NaN	27.74	28.09
107982	96	7	27	5	-154.94	NaN	NaN	79.9	27.51	28.1
107983	96	7	28	5	-154.93	NaN	NaN	79.5	27.59	28.11
107984	96	7	29	4.99	-154.92	NaN	NaN	77.6	27.59	28.09
107985	96	7	30	5	-154.93	NaN	NaN	76	27.43	28.09
107986	96	7	31	5	-154.93	NaN	NaN	76.8	27.39	28.13
107987	96	8	1	4.99	-154.93	NaN	NaN	82.6	27.2	28.14
107988	96	8	2	5	-154.93	NaN	NaN	83	27.35	28.12
107989	96	8	3	5	-154.93	NaN	NaN	84.1	27.32	28.14
107990	96	8	4	5	-154.93	NaN	NaN	86.1	26.81	28.11
107991	96	8	5	5	-154.93	NaN	NaN	90.3	NaN	27.9
107992	96	8	6	5	-154.92	NaN	NaN	94.9	NaN	27.87
107993	96	8	7	4.99	-154.91	NaN	NaN	88	NaN	28
107994	96	8	8	4.99	-154.91	NaN	NaN	83	NaN	27.82
107995	96	8	9	4.99	-154.92	NaN	NaN	86.8	NaN	27.84
107996	96	8	10	4.99	-154.93	NaN	NaN	81.4	26.67	27.88
107997	96	8	11	4.99	-154.92	NaN	NaN	80.8	27.16	27.61
107998	96	8	12	4.99	-154.92	NaN	NaN	75.4	26.91	27.66
107999	96	8	13	4.99	-154.91	NaN	NaN	77.5	26.99	27.95
108000	96	8	14	4.99	-154.91	NaN	NaN	82.9	25.91	28.13
108001	96	8	15	4.99	-154.92	NaN	NaN	77.1	26.43	28.23
108002	96	8	16	4.99	-154.92	NaN	NaN	75	27.39	28.56
108003	96	8	17	4.99	-154.91	NaN	NaN	74.2	27.47	28.56
108004	96	8	18	4.99	-154.91	NaN	NaN	73.4	27.55	28.57
108005	96	8	19	4.98	-154.92	NaN	NaN	71.7	27.71	28.56
108006	96	8	20	4.99	-154.92	NaN	NaN	74.6	27.71	28.53
108007	96	8	21	4.99	-154.92	NaN	NaN	75	27.71	28.61
108008	96	8	22	4.99	-154.92	NaN	NaN	75.9	27.67	28.6
108009	96	8	23	5	-154.92	NaN	NaN	74.2	27.63	28.56
108010	96	8	24	5	-154.92	NaN	NaN	74.6	27.43	28.6
108011	96	8	25	5	-154.92	NaN	NaN	79.2	26.75	28.59
108012	96	8	26	5.01	-154.92	NaN	NaN	76.7	27.35	28.59
108013	96	8	27	5	-154.92	NaN	NaN	77.1	27.31	28.53
108014	96	8	28	5	-154.92	NaN	NaN	77.1	27.11	28.53
108015	96	8	29	5	-154.92	NaN	NaN	78.3	27.03	28.53
108016	96	8	30	5	-154.92	-4.1	6.1	76.7	27.07	28.35
108017	96	8	31	5	-154.92	-4	3.5	75.9	26.91	28.21
108018	96	9	1	5	-154.93	-4.9	4	77.5	26.87	27.93
108019	96	9	2	5	-154.92	-5.6	4.7	78.3	26.91	27.6
108020	96	9	3	5	-154.93	-7.7	2.4	77.1	27.07	27.56
108021	96	9	4	4.99	-154.93	-6.7	0.2	78.3	27.15	27.65
108022	96	9	5	5	-154.93	-6.4	-0.4	82.9	27.15	27.75
108023	96	9	6	5	-154.93	-6.7	6.1	78.8	26.99	27.72
108024	96	9	7	5	-154.93	-5.8	2.2	73.4	26.79	27.69
108025	96	9	8	5	-154.94	-6.8	1.1	72.6	26.91	27.69
108026	96	9	9	5.02	-154.94	-5.7	2.5	73	26.63	27.69
108027	96	9	10	5	-154.94	-4.6	3.4	74.6	26.51	27.65
108028	96	9	11	4.99	-154.94	-4.4	4.6	75.4	26.67	27.69
108029	96	9	12	5	-154.93	NaN	NaN	NaN	NaN	NaN
108030	96	9	13	5	-154.93	-3	4.6	76.7	26.67	27.65
108031	96	9	14	4.99	-154.93	-5.9	4	76.7	26.67	27.65
108032	96	9	15	5	-154.93	-6.9	3.7	75.4	26.83	27.65
108033	96	9	16	4.99	-154.93	-5.1	3.1	73.8	26.79	27.63
108034	96	9	17	5	-154.93	-4.9	4	75.4	26.67	27.44
108035	96	9	18	4.99	-154.92	-5.4	2.3	75.9	26.75	27.2
108036	96	9	19	5	-154.91	-5.5	5.1	77.1	26.71	27.15
108037	96	9	20	4.99	-154.92	-5.4	3.3	73.4	26.63	27.19
108038	96	9	21	4.99	-154.92	-4.7	3	72.6	26.71	27.21
108039	96	9	22	4.99	-154.92	-5.2	3.3	75.9	26.83	27.22
108040	96	9	23	4.99	-154.92	-6.5	2.5	73.4	26.83	27.2
108041	96	9	24	4.99	-154.92	-4.7	1.8	73.4	26.75	27.34
108042	96	9	25	4.99	-154.92	-3.3	1.8	75.4	26.91	27.54
108043	96	9	26	4.99	-154.93	-3.2	3.4	77.1	26.99	27.72
108044	96	9	27	4.99	-154.92	-3.6	4.3	76.3	27.23	28.68
108045	96	9	28	4.99	-154.92	-5.4	3.1	77.1	27.15	28.8
108046	96	9	29	4.99	-154.92	-7.6	2	71.7	27.31	28.7
108047	96	9	30	4.99	-154.92	-5.7	2.7	73	27.19	28.68
108048	96	10	1	5	-154.92	-1.6	3.4	84.5	26.03	28.73
108049	96	10	2	5	-154.92	-3.1	6.4	82.5	26.43	28.61
108050	96	10	3	5	-154.92	-2.5	6.1	74.2	26.83	28.57
108051	96	10	4	5	-154.92	-2.1	1.8	73.8	26.87	28.67
108052	96	10	5	5	-154.93	-2.4	1.2	83.7	26.35	28.85
108053	96	10	6	5	-154.92	-5.1	7.5	78.3	27.07	28.59
108054	96	10	7	5	-154.92	-3.4	5.6	76.3	27.03	28.54
108055	96	10	8	4.99	-154.92	-2.8	2.3	76.3	26.87	28.39
108056	96	10	9	5	-154.92	-6.6	3.3	76.3	27.27	27.91
108057	96	10	10	5	-154.91	-7.4	2.2	74.2	27.27	27.7
108058	96	10	11	4.99	-154.91	-4.9	3.7	75.4	26.95	27.7
108059	96	10	12	5	-154.92	-2.8	2.3	72.1	26.79	27.77
108060	96	10	13	4.99	-154.92	-2.9	3.8	77.1	26.83	27.74
108061	96	10	14	5	-154.92	-5.5	5.1	80.4	26.87	27.86
108062	96	10	15	4.99	-154.92	-6.2	2	73.8	27.03	27.97
108063	96	10	16	4.99	-154.92	-5.6	2.1	74.2	27.03	27.93
108064	96	10	17	4.99	-154.91	-5	4.5	76.7	27.03	27.79
108065	96	10	18	4.99	-154.91	-6	3.2	72.6	26.95	27.77
108066	96	10	19	5	-154.92	-6.2	1.8	72.6	27.03	27.65
108067	96	10	20	5	-154.92	-4.6	3.6	77.5	26.95	27.56
108068	96	10	21	5.01	-154.92	-6.6	5.7	75.9	26.95	27.45
108069	96	10	22	4.99	-154.93	-6.8	1.9	78.3	27.23	28.61
108070	96	10	23	5	-154.93	-6.5	3.9	79.2	27.39	28.76
108071	96	10	24	5	-154.93	-5.7	3.8	80.4	27.07	28.76
108072	96	10	25	5.01	-154.92	-6.7	2.5	71.7	27.27	28.71
108073	96	10	26	5	-154.93	-7.3	2.4	75	27.39	28.68
108074	96	10	27	5	-154.92	-8.3	3.9	76.7	27.27	28.69
108075	96	10	28	5	-154.92	-5	3.2	72.6	26.95	28.63
108076	96	10	29	5.01	-154.93	-3.5	4.1	77.1	26.83	28.59
108077	96	10	30	5.01	-154.93	-6.6	4.3	74.6	26.75	28.51
108078	96	10	31	4.99	-154.93	-6.6	3.5	75.4	26.83	28.33
108079	96	11	1	5.01	-154.93	-5.4	1.9	78.3	26.79	27.79
108080	96	11	2	4.99	-154.94	-7.9	2.5	79.6	26.63	27.65
108081	96	11	3	5	-154.93	-7.7	3.7	77.5	26.43	27.18
108082	96	11	4	5	-154.93	-7.4	1.8	77.9	26.23	26.47
108083	96	11	5	4.99	-154.93	-4.6	1.1	81.2	25.99	26.46
108084	96	11	6	5	-154.93	-3.7	1.6	86.2	25.79	26.78
108085	96	11	7	4.99	-154.93	-6.6	3.1	80.8	26.35	26.87
108086	96	11	8	4.99	-154.93	-5.8	2.2	82.5	26.39	26.75
108087	96	11	9	4.99	-154.93	-6.2	2.2	77.9	26.39	26.83
108088	96	11	10	4.99	-154.93	-3	4.2	74.2	26.03	26.82
108089	96	11	11	4.99	-154.92	1.5	2.6	73.4	25.71	27.02
108090	96	11	12	4.99	-154.93	2.6	4.7	74.6	26.15	27.4
108091	96	11	13	4.99	-154.93	0.1	3	72.6	26.47	27.68
108092	96	11	14	4.99	-154.93	-1.5	1.6	75.9	26.91	27.85
108093	96	11	15	5	-154.93	-0.2	2.6	75	27.03	28.52
108094	96	11	16	4.99	-154.93	-4.4	4.4	75.9	27.03	28.35
108095	96	11	17	4.99	-154.95	-4.7	4	75.9	26.71	28.04
108096	96	11	18	4.99	-154.93	-5.3	2.9	75	26.75	27.74
108097	96	11	19	4.99	-154.93	-5.9	2.6	73.8	26.55	27.68
108098	96	11	20	5	-154.93	-7.3	1.2	71.3	26.79	27.92
108099	96	11	21	5	-154.93	-7.1	1.5	73.4	26.71	27.69
108100	96	11	22	5	-154.93	-3.3	0.5	83.7	26.11	27.35
108101	96	11	23	5	-154.93	-5.8	4.6	81.6	26.43	27.27
108102	96	11	24	5	-154.93	-5.4	3.5	77.5	26.39	27.33
108103	96	11	25	5	-154.93	-5.6	1.1	79.2	26.31	27.47
108104	96	11	26	4.99	-154.93	-5.2	3.3	84.1	26.07	27.54
108105	96	11	27	4.99	-154.93	-7	3.1	80	25.95	27.38
108106	96	11	28	5	-154.93	-4.9	1.4	82.9	25.63	26.2
108107	96	11	29	5	-154.93	-3.1	0.5	84.5	25.51	26.33
108108	96	11	30	5	-154.93	-4.7	2.6	82.1	25.91	26.3
108109	96	12	1	5	-154.93	-5	4.3	79.2	26.27	26.46
108110	96	12	2	5	-154.93	-5.6	1.3	77.1	26.27	26.85
108111	96	12	3	5	-154.93	-4.8	0.1	77.9	25.99	27.16
108112	96	12	4	5.01	-154.92	-5.8	3.2	79.2	26.35	27.18
108113	96	12	5	5	-154.92	-6.3	2.4	76.3	26.43	27.17
108114	96	12	6	5	-154.92	-6.1	-1.1	77.5	26.39	27.21
108115	96	12	7	5.01	-154.92	-1	3.3	84.5	25.87	27.37
108116	96	12	8	5.01	-154.92	-5.3	0.2	84.1	25.47	27.2
108117	96	12	9	5	-154.92	-8.4	0.7	78.8	26.71	27.08
108118	96	12	10	5	-154.91	-7.4	-0.3	77.9	26.51	26.58
108119	96	12	11	5	-154.92	-5.3	0.4	87	25.91	26.62
108120	96	12	12	5	-154.91	-6.7	2.5	86.6	25.83	26.9
108121	96	12	13	5	-154.91	NaN	NaN	NaN	NaN	NaN
108122	96	12	14	5	-154.91	-6.2	2	81.1	NaN	NaN
108123	96	12	15	4.98	-154.92	-4.9	2.5	83	26.58	27.27
108124	96	12	16	4.99	-154.93	-6.6	2.7	82.2	26.81	27.79
108125	96	12	17	4.99	-154.93	-6.3	-0.2	80.7	27.05	27.95
108126	96	12	18	4.99	-154.93	-7.7	0	81.5	27.29	27.99
108127	96	12	19	4.98	-154.93	-7.9	0	85.4	27.09	27.95
108128	96	12	20	4.99	-154.93	-8.6	2.8	79.9	26.97	27.87
108129	96	12	21	4.99	-154.92	-6.7	-0.4	75.5	27.13	27.74
108130	96	12	22	4.99	-154.92	-5.2	0.8	82.2	26.85	27.66
108131	96	12	23	4.99	-154.92	-7.7	3.3	79.1	27.21	27.45
108132	96	12	24	5	-154.91	-9.7	0.9	76.7	27.33	27.28
108133	96	12	25	5	-154.91	-8.8	0.2	77.1	27.17	27.33
108134	96	12	26	4.99	-154.93	-6.9	2.5	78.3	26.93	27.47
108135	96	12	27	4.99	-154.93	-3.6	2.9	87.8	26.02	27.6
108136	96	12	28	5	-154.93	-4.8	3.1	87	26.38	27.66
108137	96	12	29	4.99	-154.93	-8	2.7	79.1	27.01	27.66
108138	96	12	30	5	-154.93	-7.6	1.6	75.9	26.89	27.57
108139	96	12	31	5	-154.92	-6.5	2.5	76.7	26.97	27.51
108140	97	1	1	4.99	-154.93	-6.5	2.3	77.5	26.73	27.49
108141	97	1	2	5	-154.94	-7.6	0.4	79.1	26.69	27.54
108142	97	1	3	5	-154.93	-6.8	2.7	77.9	26.58	27.32
108143	97	1	4	5	-154.92	-4.5	3.7	79.9	26.5	27.23
108144	97	1	5	5.01	-154.92	-5.9	2.4	85	26.06	27.06
108145	97	1	6	5	-154.92	-5.8	2.6	81.1	26.26	27.17
108146	97	1	7	5	-154.93	-3.4	1.6	74.8	26.46	27.29
108147	97	1	8	5	-154.93	-4.7	-1.8	84.2	26.54	27.38
108148	97	1	9	5.01	-154.93	-5.4	-3.5	81.1	26.89	27.26
108149	97	1	10	5	-154.93	-6.2	-0.5	84.6	26.54	27.28
108150	97	1	11	5	-154.94	-6.5	-3.1	84.6	26.3	27.18
108151	97	1	12	5	-154.92	-7.1	-0.5	83	26.42	27.01
108152	97	1	13	5	-154.94	-6.5	-2.7	88.2	26.1	26.89
108153	97	1	14	5	-154.93	-7.2	0.5	89.7	25.9	26.73
108154	97	1	15	4.99	-154.93	-7.3	2.4	82.6	26.14	26.68
108155	97	1	16	4.99	-154.93	-6.1	1.2	83.4	26.14	26.92
108156	97	1	17	5	-154.93	-7.6	1.4	81.9	26.34	27.13
108157	97	1	18	4.98	-154.92	-7.6	0.4	83	26.22	27.11
108158	97	1	19	4.99	-154.93	-7.1	-0.3	87	26.22	27.01
108159	97	1	20	4.99	-154.93	-7.8	1.6	85.8	26.18	26.85
108160	97	1	21	4.99	-154.93	-7.8	0.6	80.7	26.34	26.66
108161	97	1	22	4.99	-154.93	-7.6	1.4	81.9	NaN	NaN
108162	97	1	23	4.98	-154.93	-6.4	1.8	79.5	26.06	26.52
108163	97	1	24	4.99	-154.93	-4.8	1.6	78.3	25.9	26.85
108164	97	1	25	5	-154.93	-6.1	1	81.9	26.1	27.18
